"","Ensembl_ID","Symbol","Biotype"
"40026","ENSG00000211979","IGHV7-81","IG_V_gene"
"40032","ENSG00000188403","IGHV1OR15-9","IG_V_gene"
"40035","ENSG00000259490","IGHV3OR15-7","IG_V_gene"
"40036","ENSG00000270961","IGHD5OR15-5A","IG_D_gene"
"40037","ENSG00000271317","IGHD4OR15-4A","IG_D_gene"
"40038","ENSG00000282520","IGHD3OR15-3A","IG_D_gene"
"40039","ENSG00000282599","IGHD2OR15-2A","IG_D_gene"
"40040","ENSG00000271336","IGHD1OR15-1A","IG_D_gene"
"40053","ENSG00000277322","GOLGA6L6","protein_coding"
"40072","ENSG00000230031","POTEB2","protein_coding"
"40082","ENSG00000270824","IGHD5OR15-5B","IG_D_gene"
"40083","ENSG00000270451","IGHD4OR15-4B","IG_D_gene"
"40084","ENSG00000282089","IGHD3OR15-3B","IG_D_gene"
"40085","ENSG00000282268","IGHD2OR15-2B","IG_D_gene"
"40086","ENSG00000270185","IGHD1OR15-1B","IG_D_gene"
"40106","ENSG00000278522","POTEB3","protein_coding"
"40112","ENSG00000280709","RP11-294C11.12","protein_coding"
"40118","ENSG00000182974","RP11-294C11.1","protein_coding"
"40119","ENSG00000279408","RP11-294C11.3","protein_coding"
"40123","ENSG00000281179","RP11-294C11.4","IG_V_gene"
"40125","ENSG00000278263","RP11-294C11.2","IG_V_gene"
"40128","ENSG00000233917","POTEB","protein_coding"
"40137","ENSG00000285472","RP11-69H14.10","protein_coding"
"40141","ENSG00000274102","OR4M2","protein_coding"
"40142","ENSG00000183706","OR4N4","protein_coding"
"40146","ENSG00000270505","IGHV1OR15-1","IG_V_gene"
"40148","ENSG00000259261","IGHV4OR15-8","IG_V_gene"
"40160","ENSG00000277865","GOLGA6L22","protein_coding"
"40173","ENSG00000170113","NIPA1","protein_coding"
"40174","ENSG00000140157","NIPA2","protein_coding"
"40175","ENSG00000273749","CYFIP1","protein_coding"
"40176","ENSG00000275835","TUBGCP5","protein_coding"
"40178","ENSG00000273976","GOLGA6L1","protein_coding"
"40190","ENSG00000261739","GOLGA8S","protein_coding"
"40193","ENSG00000174450","GOLGA6L2","protein_coding"
"40195","ENSG00000179455","MKRN3","protein_coding"
"40197","ENSG00000254585","MAGEL2","protein_coding"
"40198","ENSG00000182636","NDN","protein_coding"
"40209","ENSG00000185823","NPAP1","protein_coding"
"40210","ENSG00000128739","SNRPN","protein_coding"
"40214","ENSG00000273173","SNURF","protein_coding"
"40215","ENSG00000214265","RP11-701H24.9","protein_coding"
"40312","ENSG00000114062","UBE3A","protein_coding"
"40316","ENSG00000206190","ATP10A","protein_coding"
"40327","ENSG00000166206","GABRB3","protein_coding"
"40331","ENSG00000186297","GABRA5","protein_coding"
"40333","ENSG00000182256","GABRG3","protein_coding"
"40344","ENSG00000104044","OCA2","protein_coding"
"40347","ENSG00000128731","HERC2","protein_coding"
"40353","ENSG00000153684","GOLGA8F","protein_coding"
"40365","ENSG00000183629","GOLGA8G","protein_coding"
"40373","ENSG00000188626","GOLGA8M","protein_coding"
"40382","ENSG00000261649","RP11-483E23.8","protein_coding"
"40384","ENSG00000034053","APBA2","protein_coding"
"40386","ENSG00000104059","FAM189A1","protein_coding"
"40389","ENSG00000185115","NSMCE3","protein_coding"
"40394","ENSG00000104067","TJP1","protein_coding"
"40402","ENSG00000179938","GOLGA8J","protein_coding"
"40407","ENSG00000261247","GOLGA8T","protein_coding"
"40418","ENSG00000166664","CHRFAM7A","protein_coding"
"40422","ENSG00000186399","GOLGA8R","protein_coding"
"40430","ENSG00000178115","GOLGA8Q","protein_coding"
"40435","ENSG00000261794","GOLGA8H","protein_coding"
"40440","ENSG00000285077","ARHGAP11B","protein_coding"
"40441","ENSG00000284906","RP11-736I24.5","protein_coding"
"40452","ENSG00000198690","FAN1","protein_coding"
"40454","ENSG00000166912","MTMR10","protein_coding"
"40456","ENSG00000134160","TRPM1","protein_coding"
"40461","ENSG00000169926","KLF13","protein_coding"
"40464","ENSG00000169918","OTUD7A","protein_coding"
"40467","ENSG00000175344","CHRNA7","protein_coding"
"40476","ENSG00000249931","GOLGA8K","protein_coding"
"40482","ENSG00000206127","GOLGA8O","protein_coding"
"40491","ENSG00000232653","GOLGA8N","protein_coding"
"40494","ENSG00000198826","ARHGAP11A","protein_coding"
"40495","ENSG00000166922","SCG5","protein_coding"
"40498","ENSG00000166923","GREM1","protein_coding"
"40499","ENSG00000248905","FMN1","protein_coding"
"40506","ENSG00000198838","RYR3","protein_coding"
"40511","ENSG00000169857","AVEN","protein_coding"
"40512","ENSG00000184984","CHRM5","protein_coding"
"40515","ENSG00000134153","EMC7","protein_coding"
"40517","ENSG00000182405","PGBD4","protein_coding"
"40518","ENSG00000134152","KATNBL1","protein_coding"
"40519","ENSG00000128463","EMC4","protein_coding"
"40520","ENSG00000140199","SLC12A6","protein_coding"
"40523","ENSG00000182117","NOP10","protein_coding"
"40524","ENSG00000184507","NUTM1","protein_coding"
"40525","ENSG00000176454","LPCAT4","protein_coding"
"40527","ENSG00000175265","GOLGA8A","protein_coding"
"40535","ENSG00000215252","GOLGA8B","protein_coding"
"40540","ENSG00000159248","GJD2","protein_coding"
"40542","ENSG00000159251","ACTC1","protein_coding"
"40544","ENSG00000021776","AQR","protein_coding"
"40546","ENSG00000198146","ZNF770","protein_coding"
"40552","ENSG00000255192","NANOGP8","protein_coding"
"40557","ENSG00000134146","DPH6","protein_coding"
"40571","ENSG00000186073","C15orf41","protein_coding"
"40579","ENSG00000134138","MEIS2","protein_coding"
"40588","ENSG00000166069","TMCO5A","protein_coding"
"40592","ENSG00000166068","SPRED1","protein_coding"
"40593","ENSG00000171262","FAM98B","protein_coding"
"40595","ENSG00000172575","RASGRP1","protein_coding"
"40598","ENSG00000175779","RP11-275I4.2","protein_coding"
"40608","ENSG00000137801","THBS1","protein_coding"
"40611","ENSG00000150667","FSIP1","protein_coding"
"40614","ENSG00000166073","GPR176","protein_coding"
"40618","ENSG00000128829","EIF2AK4","protein_coding"
"40620","ENSG00000140319","SRP14","protein_coding"
"40624","ENSG00000104081","BMF","protein_coding"
"40627","ENSG00000156970","BUB1B","protein_coding"
"40628","ENSG00000259288","RP11-133K1.2","protein_coding"
"40631","ENSG00000137843","PAK6","protein_coding"
"40635","ENSG00000137841","PLCB2","protein_coding"
"40636","ENSG00000230778","ANKRD63","protein_coding"
"40641","ENSG00000259330","INAFM2","protein_coding"
"40642","ENSG00000188549","C15orf52","protein_coding"
"40644","ENSG00000233041","PHGR1","protein_coding"
"40645","ENSG00000140323","DISP2","protein_coding"
"40647","ENSG00000128944","KNSTRN","protein_coding"
"40648","ENSG00000128928","IVD","protein_coding"
"40649","ENSG00000140320","BAHD1","protein_coding"
"40652","ENSG00000169105","CHST14","protein_coding"
"40655","ENSG00000128891","C15orf57","protein_coding"
"40657","ENSG00000166133","RPUSD2","protein_coding"
"40659","ENSG00000137812","CASC5","protein_coding"
"40663","ENSG00000051180","RAD51","protein_coding"
"40664","ENSG00000285396","RP11-532F12.7","protein_coding"
"40665","ENSG00000137824","RMDN3","protein_coding"
"40667","ENSG00000137880","GCHFR","protein_coding"
"40668","ENSG00000104129","DNAJC17","protein_coding"
"40669","ENSG00000188277","C15orf62","protein_coding"
"40670","ENSG00000166140","ZFYVE19","protein_coding"
"40671","ENSG00000166143","PPP1R14D","protein_coding"
"40673","ENSG00000166145","SPINT1","protein_coding"
"40674","ENSG00000104140","RHOV","protein_coding"
"40676","ENSG00000104142","VPS18","protein_coding"
"40678","ENSG00000128917","DLL4","protein_coding"
"40680","ENSG00000128965","CHAC1","protein_coding"
"40681","ENSG00000128908","INO80","protein_coding"
"40689","ENSG00000178997","EXD1","protein_coding"
"40691","ENSG00000187446","CHP1","protein_coding"
"40693","ENSG00000104147","OIP5","protein_coding"
"40694","ENSG00000137804","NUSAP1","protein_coding"
"40696","ENSG00000137806","NDUFAF1","protein_coding"
"40697","ENSG00000137815","RTF1","protein_coding"
"40699","ENSG00000137825","ITPKA","protein_coding"
"40700","ENSG00000062524","LTK","protein_coding"
"40701","ENSG00000103932","RPAP1","protein_coding"
"40703","ENSG00000092445","TYRO3","protein_coding"
"40705","ENSG00000174197","MGA","protein_coding"
"40709","ENSG00000137802","MAPKBP1","protein_coding"
"40711","ENSG00000243789","JMJD7","protein_coding"
"40712","ENSG00000168970","JMJD7-PLA2G4B","protein_coding"
"40713","ENSG00000243708","PLA2G4B","protein_coding"
"40714","ENSG00000137877","SPTBN5","protein_coding"
"40718","ENSG00000103966","EHD4","protein_coding"
"40722","ENSG00000188089","PLA2G4E","protein_coding"
"40724","ENSG00000159337","PLA2G4D","protein_coding"
"40725","ENSG00000168907","PLA2G4F","protein_coding"
"40726","ENSG00000166887","VPS39","protein_coding"
"40729","ENSG00000103978","TMEM87A","protein_coding"
"40730","ENSG00000214013","GANC","protein_coding"
"40732","ENSG00000258461","RP11-164J13.1","protein_coding"
"40733","ENSG00000092529","CAPN3","protein_coding"
"40734","ENSG00000103994","ZNF106","protein_coding"
"40736","ENSG00000092531","SNAP23","protein_coding"
"40738","ENSG00000180979","LRRC57","protein_coding"
"40739","ENSG00000137814","HAUS2","protein_coding"
"40742","ENSG00000159433","STARD9","protein_coding"
"40744","ENSG00000140326","CDAN1","protein_coding"
"40747","ENSG00000128881","TTBK2","protein_coding"
"40751","ENSG00000159459","UBR1","protein_coding"
"40755","ENSG00000137842","TMEM62","protein_coding"
"40759","ENSG00000166946","CCNDBP1","protein_coding"
"40760","ENSG00000166947","EPB42","protein_coding"
"40761","ENSG00000104055","TGM5","protein_coding"
"40764","ENSG00000159495","TGM7","protein_coding"
"40766","ENSG00000168806","LCMT2","protein_coding"
"40767","ENSG00000168803","ADAL","protein_coding"
"40768","ENSG00000140265","ZSCAN29","protein_coding"
"40769","ENSG00000137822","TUBGCP4","protein_coding"
"40771","ENSG00000067369","TP53BP1","protein_coding"
"40772","ENSG00000166963","MAP1A","protein_coding"
"40773","ENSG00000168781","PPIP5K1","protein_coding"
"40774","ENSG00000237289","CKMT1B","protein_coding"
"40775","ENSG00000242866","STRC","protein_coding"
"40777","ENSG00000284772","RP11-315A19.1","protein_coding"
"40778","ENSG00000166762","CATSPER2","protein_coding"
"40783","ENSG00000223572","CKMT1A","protein_coding"
"40788","ENSG00000167004","PDIA3","protein_coding"
"40789","ENSG00000128886","ELL3","protein_coding"
"40790","ENSG00000262560","RP11-296A16.1","protein_coding"
"40791","ENSG00000140264","SERF2","protein_coding"
"40793","ENSG00000184716","SERINC4","protein_coding"
"40794","ENSG00000242028","HYPK","protein_coding"
"40795","ENSG00000140259","MFAP1","protein_coding"
"40796","ENSG00000092470","WDR76","protein_coding"
"40798","ENSG00000171877","FRMD5","protein_coding"
"40802","ENSG00000166734","CASC4","protein_coding"
"40806","ENSG00000137770","CTDSPL2","protein_coding"
"40810","ENSG00000104131","EIF3J","protein_coding"
"40812","ENSG00000104133","SPG11","protein_coding"
"40813","ENSG00000229474","PATL2","protein_coding"
"40815","ENSG00000166710","B2M","protein_coding"
"40816","ENSG00000185880","TRIM69","protein_coding"
"40825","ENSG00000167014","C15orf43","protein_coding"
"40830","ENSG00000140263","SORD","protein_coding"
"40834","ENSG00000140279","DUOX2","protein_coding"
"40835","ENSG00000140274","DUOXA2","protein_coding"
"40836","ENSG00000140254","DUOXA1","protein_coding"
"40837","ENSG00000137857","DUOX1","protein_coding"
"40839","ENSG00000138606","SHF","protein_coding"
"40847","ENSG00000137860","SLC28A2","protein_coding"
"40851","ENSG00000171766","GATM","protein_coding"
"40853","ENSG00000171763","SPATA5L1","protein_coding"
"40854","ENSG00000166920","C15orf48","protein_coding"
"40858","ENSG00000104154","SLC30A4","protein_coding"
"40864","ENSG00000104164","BLOC1S6","protein_coding"
"40865","ENSG00000260170","RP11-96O20.4","protein_coding"
"40867","ENSG00000137767","SQRDL","protein_coding"
"40878","ENSG00000137872","SEMA6D","protein_coding"
"40889","ENSG00000188467","SLC24A5","protein_coding"
"40890","ENSG00000104177","MYEF2","protein_coding"
"40891","ENSG00000233932","CTXN2","protein_coding"
"40892","ENSG00000074803","SLC12A1","protein_coding"
"40897","ENSG00000128951","DUT","protein_coding"
"40898","ENSG00000166147","FBN1","protein_coding"
"40902","ENSG00000103995","CEP152","protein_coding"
"40907","ENSG00000185634","SHC4","protein_coding"
"40908","ENSG00000255302","EID1","protein_coding"
"40911","ENSG00000138593","SECISBP2L","protein_coding"
"40915","ENSG00000166200","COPS2","protein_coding"
"40917","ENSG00000156958","GALK2","protein_coding"
"40922","ENSG00000166262","FAM227B","protein_coding"
"40926","ENSG00000140285","FGF7","protein_coding"
"40927","ENSG00000104047","DTWD1","protein_coding"
"40929","ENSG00000104043","ATP8B4","protein_coding"
"40932","ENSG00000140284","SLC27A2","protein_coding"
"40934","ENSG00000140287","HDC","protein_coding"
"40936","ENSG00000104064","GABPB1","protein_coding"
"40943","ENSG00000138592","USP8","protein_coding"
"40948","ENSG00000170236","USP50","protein_coding"
"40949","ENSG00000092439","TRPM7","protein_coding"
"40952","ENSG00000138600","SPPL2A","protein_coding"
"40957","ENSG00000081014","AP4E1","protein_coding"
"40960","ENSG00000183578","TNFAIP8L3","protein_coding"
"40962","ENSG00000137869","CYP19A1","protein_coding"
"40968","ENSG00000186417","GLDN","protein_coding"
"40972","ENSG00000104093","DMXL2","protein_coding"
"40974","ENSG00000104112","SCG3","protein_coding"
"40977","ENSG00000140280","LYSMD2","protein_coding"
"40978","ENSG00000128872","TMOD2","protein_coding"
"40980","ENSG00000138594","TMOD3","protein_coding"
"40989","ENSG00000166477","LEO1","protein_coding"
"40990","ENSG00000069956","MAPK6","protein_coding"
"40997","ENSG00000137875","BCL2L10","protein_coding"
"40998","ENSG00000069966","GNB5","protein_coding"
"41003","ENSG00000128833","MYO5C","protein_coding"
"41005","ENSG00000197535","MYO5A","protein_coding"
"41007","ENSG00000128989","ARPP19","protein_coding"
"41009","ENSG00000047346","KIAA1370","protein_coding"
"41011","ENSG00000169856","ONECUT1","protein_coding"
"41016","ENSG00000166415","WDR72","protein_coding"
"41022","ENSG00000137766","UNC13C","protein_coding"
"41027","ENSG00000137876","RSL24D1","protein_coding"
"41028","ENSG00000069974","RAB27A","protein_coding"
"41030","ENSG00000225973","PIGBOS1","protein_coding"
"41031","ENSG00000069943","PIGB","protein_coding"
"41032","ENSG00000260916","CCPG1","protein_coding"
"41037","ENSG00000261652","C15orf65","protein_coding"
"41038","ENSG00000256061","DYX1C1","protein_coding"
"41040","ENSG00000171016","PYGO1","protein_coding"
"41041","ENSG00000166450","PRTG","protein_coding"
"41044","ENSG00000069869","NEDD4","protein_coding"
"41048","ENSG00000181827","RFX7","protein_coding"
"41050","ENSG00000151575","TEX9","protein_coding"
"41056","ENSG00000138587","MNS1","protein_coding"
"41059","ENSG00000137871","ZNF280D","protein_coding"
"41061","ENSG00000285253","RP11-566D24.2","protein_coding"
"41068","ENSG00000140262","TCF12","protein_coding"
"41074","ENSG00000128849","CGNL1","protein_coding"
"41080","ENSG00000137878","GCOM1","protein_coding"
"41081","ENSG00000263155","MYZAP","protein_coding"
"41082","ENSG00000255529","POLR2M","protein_coding"
"41084","ENSG00000128918","ALDH1A2","protein_coding"
"41088","ENSG00000103569","AQP9","protein_coding"
"41095","ENSG00000166035","LIPC","protein_coding"
"41101","ENSG00000137845","ADAM10","protein_coding"
"41110","ENSG00000128923","FAM63B","protein_coding"
"41114","ENSG00000157450","RNF111","protein_coding"
"41116","ENSG00000137776","SLTM","protein_coding"
"41120","ENSG00000157456","CCNB2","protein_coding"
"41123","ENSG00000157483","MYO1E","protein_coding"
"41125","ENSG00000171989","LDHAL6B","protein_coding"
"41130","ENSG00000157470","FAM81A","protein_coding"
"41137","ENSG00000140297","GCNT3","protein_coding"
"41138","ENSG00000140307","GTF2A2","protein_coding"
"41140","ENSG00000140299","BNIP2","protein_coding"
"41146","ENSG00000171956","FOXB1","protein_coding"
"41149","ENSG00000182718","ANXA2","protein_coding"
"41153","ENSG00000128915","ICE2","protein_coding"
"41155","ENSG00000069667","RORA","protein_coding"
"41173","ENSG00000129003","VPS13C","protein_coding"
"41175","ENSG00000198535","C2CD4A","protein_coding"
"41177","ENSG00000205502","C2CD4B","protein_coding"
"41190","ENSG00000171914","TLN2","protein_coding"
"41197","ENSG00000140416","TPM1","protein_coding"
"41201","ENSG00000103642","LACTB","protein_coding"
"41202","ENSG00000185088","RPS27L","protein_coding"
"41203","ENSG00000166128","RAB8B","protein_coding"
"41204","ENSG00000138613","APH1B","protein_coding"
"41205","ENSG00000074410","CA12","protein_coding"
"41209","ENSG00000140455","USP3","protein_coding"
"41211","ENSG00000197361","FBXL22","protein_coding"
"41212","ENSG00000103657","HERC1","protein_coding"
"41216","ENSG00000035664","DAPK2","protein_coding"
"41218","ENSG00000166797","FAM96A","protein_coding"
"41219","ENSG00000028528","SNX1","protein_coding"
"41221","ENSG00000157734","SNX22","protein_coding"
"41222","ENSG00000166794","PPIB","protein_coding"
"41223","ENSG00000169118","CSNK1G1","protein_coding"
"41224","ENSG00000259316","CTD-2116N17.1","protein_coding"
"41226","ENSG00000166803","PCLAF","protein_coding"
"41227","ENSG00000103671","TRIP4","protein_coding"
"41229","ENSG00000180357","ZNF609","protein_coding"
"41236","ENSG00000180304","OAZ2","protein_coding"
"41240","ENSG00000166831","RBPMS2","protein_coding"
"41242","ENSG00000140451","PIF1","protein_coding"
"41243","ENSG00000241839","PLEKHO2","protein_coding"
"41244","ENSG00000249240","AC069368.3","protein_coding"
"41245","ENSG00000166839","ANKDD1A","protein_coding"
"41248","ENSG00000090487","SPG21","protein_coding"
"41249","ENSG00000103707","MTFMT","protein_coding"
"41251","ENSG00000186198","SLC51B","protein_coding"
"41253","ENSG00000103710","RASL12","protein_coding"
"41254","ENSG00000234438","KBTBD13","protein_coding"
"41256","ENSG00000246922","UBAP1L","protein_coding"
"41258","ENSG00000090470","PDCD7","protein_coding"
"41259","ENSG00000166855","CLPX","protein_coding"
"41260","ENSG00000138615","CILP","protein_coding"
"41263","ENSG00000138617","PARP16","protein_coding"
"41268","ENSG00000174498","IGDCC3","protein_coding"
"41269","ENSG00000103742","IGDCC4","protein_coding"
"41270","ENSG00000074603","DPP8","protein_coding"
"41274","ENSG00000074696","HACD3","protein_coding"
"41276","ENSG00000138614","INTS14","protein_coding"
"41277","ENSG00000074621","SLC24A1","protein_coding"
"41279","ENSG00000174485","DENND4A","protein_coding"
"41282","ENSG00000103769","RAB11A","protein_coding"
"41287","ENSG00000157890","MEGF11","protein_coding"
"41290","ENSG00000166938","DIS3L","protein_coding"
"41292","ENSG00000075131","TIPIN","protein_coding"
"41296","ENSG00000169032","MAP2K1","protein_coding"
"41300","ENSG00000174446","SNAPC5","protein_coding"
"41302","ENSG00000174444","RPL4","protein_coding"
"41308","ENSG00000174442","ZWILCH","protein_coding"
"41309","ENSG00000188501","LCTL","protein_coding"
"41311","ENSG00000137834","SMAD6","protein_coding"
"41319","ENSG00000166949","SMAD3","protein_coding"
"41321","ENSG00000103591","AAGAB","protein_coding"
"41323","ENSG00000103599","IQCH","protein_coding"
"41325","ENSG00000189227","C15orf61","protein_coding"
"41327","ENSG00000137764","MAP2K5","protein_coding"
"41329","ENSG00000188779","SKOR1","protein_coding"
"41335","ENSG00000033800","PIAS1","protein_coding"
"41336","ENSG00000260007","RP11-315D16.2","protein_coding"
"41337","ENSG00000129007","CALML4","protein_coding"
"41338","ENSG00000128973","CLN6","protein_coding"
"41341","ENSG00000169018","FEM1B","protein_coding"
"41342","ENSG00000137809","ITGA11","protein_coding"
"41343","ENSG00000103647","CORO2B","protein_coding"
"41345","ENSG00000140350","ANP32A","protein_coding"
"41347","ENSG00000258484","SPESP1","protein_coding"
"41350","ENSG00000255346","NOX5","protein_coding"
"41355","ENSG00000138604","GLCE","protein_coding"
"41358","ENSG00000137819","PAQR5","protein_coding"
"41362","ENSG00000137807","KIF23","protein_coding"
"41364","ENSG00000137818","RPLP1","protein_coding"
"41371","ENSG00000140332","TLE3","protein_coding"
"41381","ENSG00000137831","UACA","protein_coding"
"41387","ENSG00000166173","LARP6","protein_coding"
"41389","ENSG00000137821","LRRC49","protein_coding"
"41391","ENSG00000129028","THAP10","protein_coding"
"41393","ENSG00000187720","THSD4","protein_coding"
"41394","ENSG00000225362","CT62","protein_coding"
"41400","ENSG00000278570","NR2E3","protein_coding"
"41402","ENSG00000066933","MYO9A","protein_coding"
"41407","ENSG00000166192","SENP8","protein_coding"
"41410","ENSG00000175318","GRAMD2","protein_coding"
"41411","ENSG00000067225","PKM","protein_coding"
"41412","ENSG00000137817","PARP6","protein_coding"
"41413","ENSG00000273025","RP11-106M3.5","protein_coding"
"41415","ENSG00000140488","CELF6","protein_coding"
"41416","ENSG00000260729","RP11-106M3.2","protein_coding"
"41417","ENSG00000213614","HEXA","protein_coding"
"41420","ENSG00000187806","TMEM202","protein_coding"
"41424","ENSG00000166233","ARIH1","protein_coding"
"41432","ENSG00000215186","GOLGA6B","protein_coding"
"41434","ENSG00000175202","HIGD2B","protein_coding"
"41436","ENSG00000140463","BBS4","protein_coding"
"41437","ENSG00000159322","ADPGK","protein_coding"
"41440","ENSG00000067141","NEO1","protein_coding"
"41444","ENSG00000138622","HCN4","protein_coding"
"41446","ENSG00000183324","C15orf60","protein_coding"
"41448","ENSG00000156642","NPTN","protein_coding"
"41450","ENSG00000103855","CD276","protein_coding"
"41452","ENSG00000205363","C15orf59","protein_coding"
"41455","ENSG00000167139","TBC1D21","protein_coding"
"41457","ENSG00000129038","LOXL1","protein_coding"
"41458","ENSG00000067221","STOML1","protein_coding"
"41459","ENSG00000140464","PML","protein_coding"
"41461","ENSG00000159289","GOLGA6A","protein_coding"
"41464","ENSG00000167178","ISLR2","protein_coding"
"41468","ENSG00000129009","ISLR","protein_coding"
"41469","ENSG00000137868","STRA6","protein_coding"
"41470","ENSG00000140481","CCDC33","protein_coding"
"41474","ENSG00000140459","CYP11A1","protein_coding"
"41479","ENSG00000138623","SEMA7A","protein_coding"
"41481","ENSG00000138629","UBL7","protein_coding"
"41486","ENSG00000179361","ARID3B","protein_coding"
"41487","ENSG00000179335","CLK3","protein_coding"
"41490","ENSG00000179151","EDC3","protein_coding"
"41491","ENSG00000140465","CYP1A1","protein_coding"
"41492","ENSG00000140505","CYP1A2","protein_coding"
"41493","ENSG00000103653","CSK","protein_coding"
"41495","ENSG00000140506","LMAN1L","protein_coding"
"41497","ENSG00000213578","CPLX3","protein_coding"
"41498","ENSG00000140474","ULK3","protein_coding"
"41500","ENSG00000140497","SCAMP2","protein_coding"
"41501","ENSG00000178802","MPI","protein_coding"
"41502","ENSG00000178761","FAM219B","protein_coding"
"41503","ENSG00000178741","COX5A","protein_coding"
"41504","ENSG00000178718","RPP25","protein_coding"
"41505","ENSG00000198794","SCAMP5","protein_coding"
"41509","ENSG00000138621","PPCDC","protein_coding"
"41514","ENSG00000167173","C15orf39","protein_coding"
"41519","ENSG00000167195","GOLGA6C","protein_coding"
"41521","ENSG00000140478","GOLGA6D","protein_coding"
"41525","ENSG00000140365","COMMD4","protein_coding"
"41527","ENSG00000140398","NEIL1","protein_coding"
"41529","ENSG00000140400","MAN2C1","protein_coding"
"41531","ENSG00000169375","SIN3A","protein_coding"
"41535","ENSG00000169410","PTPN9","protein_coding"
"41539","ENSG00000169371","SNUPN","protein_coding"
"41542","ENSG00000177971","IMP3","protein_coding"
"41545","ENSG00000173548","SNX33","protein_coding"
"41546","ENSG00000173546","CSPG4","protein_coding"
"41549","ENSG00000182950","ODF3L1","protein_coding"
"41558","ENSG00000140367","UBE2Q2","protein_coding"
"41560","ENSG00000167196","FBXO22","protein_coding"
"41561","ENSG00000169752","NRG4","protein_coding"
"41563","ENSG00000169758","TMEM266","protein_coding"
"41565","ENSG00000140374","ETFA","protein_coding"
"41568","ENSG00000159556","ISL2","protein_coding"
"41571","ENSG00000140386","SCAPER","protein_coding"
"41575","ENSG00000117906","RCN2","protein_coding"
"41578","ENSG00000140368","PSTPIP1","protein_coding"
"41579","ENSG00000140391","TSPAN3","protein_coding"
"41583","ENSG00000173517","PEAK1","protein_coding"
"41586","ENSG00000140382","HMG20A","protein_coding"
"41590","ENSG00000169783","LINGO1","protein_coding"
"41602","ENSG00000167202","TBC1D2B","protein_coding"
"41604","ENSG00000183476","SH2D7","protein_coding"
"41606","ENSG00000136425","CIB2","protein_coding"
"41607","ENSG00000166411","IDH3A","protein_coding"
"41609","ENSG00000103740","ACSBG1","protein_coding"
"41611","ENSG00000140403","DNAJA4","protein_coding"
"41612","ENSG00000140395","WDR61","protein_coding"
"41618","ENSG00000166426","CRABP1","protein_coding"
"41620","ENSG00000136381","IREB2","protein_coding"
"41622","ENSG00000188266","AGPHD1","protein_coding"
"41624","ENSG00000041357","PSMA4","protein_coding"
"41625","ENSG00000169684","CHRNA5","protein_coding"
"41627","ENSG00000080644","CHRNA3","protein_coding"
"41629","ENSG00000117971","CHRNB4","protein_coding"
"41635","ENSG00000136378","ADAMTS7","protein_coding"
"41636","ENSG00000185787","MORF4L1","protein_coding"
"41640","ENSG00000103811","CTSH","protein_coding"
"41641","ENSG00000058335","RASGRF1","protein_coding"
"41646","ENSG00000235711","ANKRD34C","protein_coding"
"41647","ENSG00000166557","TMED3","protein_coding"
"41648","ENSG00000169330","KIAA1024","protein_coding"
"41656","ENSG00000136371","MTHFS","protein_coding"
"41658","ENSG00000259332","ST20-MTHFS","protein_coding"
"41660","ENSG00000180953","ST20","protein_coding"
"41664","ENSG00000140379","BCL2A1","protein_coding"
"41669","ENSG00000086666","ZFAND6","protein_coding"
"41670","ENSG00000103876","FAH","protein_coding"
"41672","ENSG00000259417","RP11-2E17.1","protein_coding"
"41675","ENSG00000172379","ARNT2","protein_coding"
"41681","ENSG00000136379","FAM108C1","protein_coding"
"41683","ENSG00000103888","CEMIP","protein_coding"
"41687","ENSG00000117899","MESDC2","protein_coding"
"41691","ENSG00000140406","MESDC1","protein_coding"
"41692","ENSG00000156206","CFAP161","protein_coding"
"41695","ENSG00000172349","IL16","protein_coding"
"41697","ENSG00000172345","STARD5","protein_coding"
"41699","ENSG00000188869","TMC3","protein_coding"
"41709","ENSG00000183496","MEX3B","protein_coding"
"41711","ENSG00000140598","EFL1","protein_coding"
"41713","ENSG00000188659","FAM154B","protein_coding"
"41715","ENSG00000278662","GOLGA6L10","protein_coding"
"41719","ENSG00000197978","GOLGA6L9","protein_coding"
"41727","ENSG00000182774","RPS17","protein_coding"
"41728","ENSG00000260836","RP11-152F13.10","protein_coding"
"41730","ENSG00000214575","CPEB1","protein_coding"
"41732","ENSG00000103723","AP3B2","protein_coding"
"41740","ENSG00000186628","FSD2","protein_coding"
"41742","ENSG00000156232","WHAMM","protein_coding"
"41743","ENSG00000103942","HOMER2","protein_coding"
"41745","ENSG00000169612","FAM103A1","protein_coding"
"41746","ENSG00000169609","C15orf40","protein_coding"
"41748","ENSG00000064726","BTBD1","protein_coding"
"41754","ENSG00000136404","TM6SF1","protein_coding"
"41755","ENSG00000166503","RP11-382A20.3","protein_coding"
"41758","ENSG00000169594","BNC1","protein_coding"
"41759","ENSG00000140600","SH3GL3","protein_coding"
"41760","ENSG00000156218","ADAMTSL3","protein_coding"
"41769","ENSG00000259511","RP11-182J1.16","protein_coding"
"41773","ENSG00000184206","GOLGA6L4","protein_coding"
"41791","ENSG00000176371","ZSCAN2","protein_coding"
"41796","ENSG00000177082","WDR73","protein_coding"
"41798","ENSG00000197696","NMB","protein_coding"
"41799","ENSG00000140612","SEC11A","protein_coding"
"41801","ENSG00000166716","ZNF592","protein_coding"
"41803","ENSG00000136383","ALPK3","protein_coding"
"41805","ENSG00000156222","SLC28A1","protein_coding"
